# BEGIN PLOT
Legend=1
LogY=1
Title=Cross section as a function of $\eta^{\mathrm{jet2}}$ for $25 \leq \mathrm{M}_{3j} \leq 50$ GeV
XLabel=$\eta^{\mathrm{jet2}}$
YLabel=$\mathrm{d}\sigma/\mathrm{d}\eta^{\mathrm{jet2}}$(pb)
DrawOnly=/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCPWR.yoda/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCLOG.yoda/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPPWR.yoda/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d15-x01-y01
LegendOnly=/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCPWR.yoda/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCLOG.yoda/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPPWR.yoda/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d15-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d15-x01-y01
RatioPlot=1
RatioPlotReference=/ZEUS_2007_I756660/d15-x01-y01
# END PLOT

# BEGIN HISTO1D /ZEUS_2007_I756660/d15-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ZEUS_2007_I756660/d15-x01-y01
PolyMarker=*
Title=ZEUS
# xlow	 xhigh	 val	 errminus	 errplus
LineStyle=solid
Path=//home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d15-x01-y01
ScaledBy=6.78512794874849001e-02
Title=LEP/LOG
# xlow	 xhigh	 val	 errminus	 errplus
-1.686000e+00	-1.371000e+00	1.058957e+01	1.661681e+00	1.661681e+00
-1.371000e+00	-1.057000e+00	5.844411e+01	3.792645e+00	3.792645e+00
-1.057000e+00	-7.430000e-01	1.596931e+02	6.310405e+00	6.310405e+00
-7.430000e-01	-4.290000e-01	2.704295e+02	8.242581e+00	8.242581e+00
-4.290000e-01	-1.140000e-01	3.498213e+02	9.290035e+00	9.290035e+00
-1.140000e-01	2.000000e-01	4.067150e+02	1.008285e+01	1.008285e+01
2.000000e-01	5.140000e-01	4.314592e+02	1.039914e+01	1.039914e+01
5.140000e-01	8.290000e-01	4.655054e+02	1.078031e+01	1.078031e+01
8.290000e-01	1.143000e+00	4.361232e+02	1.042593e+01	1.042593e+01
1.143000e+00	1.457000e+00	4.234194e+02	1.027107e+01	1.027107e+01
1.457000e+00	1.771000e+00	4.519822e+02	1.064648e+01	1.064648e+01
1.771000e+00	2.086000e+00	4.156933e+02	1.016511e+01	1.016511e+01
2.086000e+00	2.400000e+00	3.803525e+02	9.750755e+00	9.750755e+00
# END HISTO1D


# BEGIN HISTO1D //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d15-x01-y01
LineColor=lilac
LineStyle=solid
Path=//home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d15-x01-y01
ScaledBy=6.78432320651064236e-02
Title=No MPI
# xlow	 xhigh	 val	 errminus	 errplus
-1.686000e+00	-1.371000e+00	5.389594e+00	1.124591e+00	1.124591e+00
-1.371000e+00	-1.057000e+00	5.211605e+01	3.603807e+00	3.603807e+00
-1.057000e+00	-7.430000e-01	1.570730e+02	6.216527e+00	6.216527e+00
-7.430000e-01	-4.290000e-01	2.614846e+02	8.075253e+00	8.075253e+00
-4.290000e-01	-1.140000e-01	3.153511e+02	8.826421e+00	8.826421e+00
-1.140000e-01	2.000000e-01	3.933987e+02	9.982012e+00	9.982012e+00
2.000000e-01	5.140000e-01	3.909506e+02	9.875175e+00	9.875175e+00
5.140000e-01	8.290000e-01	3.951562e+02	9.962287e+00	9.962287e+00
8.290000e-01	1.143000e+00	3.892309e+02	9.879432e+00	9.879432e+00
1.143000e+00	1.457000e+00	3.807885e+02	9.784061e+00	9.784061e+00
1.457000e+00	1.771000e+00	3.711634e+02	9.618422e+00	9.618422e+00
1.771000e+00	2.086000e+00	3.514438e+02	9.324961e+00	9.324961e+00
2.086000e+00	2.400000e+00	3.096906e+02	8.805211e+00	8.805211e+00
# END HISTO1D

