# BEGIN PLOT
Legend=1
LogY=1
Title=Cross section as a function of $y$ for $\mathrm{M}_{3j} \geq 50$ GeV
XLabel=$y$
YLabel=$\mathrm{d}\sigma/\mathrm{d}y$(pb)
DrawOnly=/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCPWR.yoda/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCLOG.yoda/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPPWR.yoda/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d05-x01-y02
LegendOnly=/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCPWR.yoda/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCLOG.yoda/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPPWR.yoda/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d05-x01-y02 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d05-x01-y02
RatioPlot=1
RatioPlotReference=/ZEUS_2007_I756660/d05-x01-y02
# END PLOT

# BEGIN HISTO1D /ZEUS_2007_I756660/d05-x01-y02
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ZEUS_2007_I756660/d05-x01-y02
PolyMarker=*
Title=ZEUS
# xlow	 xhigh	 val	 errminus	 errplus
# BEGIN HISTO1D //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCLOG.yoda/ZEUS_2007_I756660/d05-x01-y02
LineColor=blue
LineStyle=solid
Path=//home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCLOG.yoda/ZEUS_2007_I756660/d05-x01-y02
ScaledBy=6.78534754945669949e-02
Title=LHC/LOG
# xlow	 xhigh	 val	 errminus	 errplus
2.000000e-01	2.720000e-01	1.748486e+02	1.395247e+01	1.395247e+01
2.720000e-01	3.440000e-01	3.283083e+02	1.896101e+01	1.896101e+01
3.440000e-01	4.170000e-01	5.232856e+02	2.374511e+01	2.374511e+01
4.170000e-01	4.890000e-01	6.442096e+02	2.675608e+01	2.675608e+01
4.890000e-01	5.610000e-01	7.605428e+02	2.898249e+01	2.898249e+01
5.610000e-01	6.330000e-01	8.755194e+02	3.086313e+01	3.086313e+01
6.330000e-01	7.060000e-01	9.663329e+02	3.219963e+01	3.219963e+01
7.060000e-01	7.780000e-01	9.465754e+02	3.189857e+01	3.189857e+01
7.780000e-01	8.500000e-01	1.102264e+03	3.481447e+01	3.481447e+01
# END HISTO1D


# BEGIN HISTO1D //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPPWR.yoda/ZEUS_2007_I756660/d05-x01-y02
LineColor=green
LineStyle=solid
Path=//home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPPWR.yoda/ZEUS_2007_I756660/d05-x01-y02
ScaledBy=6.78434119671345454e-02
Title=LEP/POWER
# xlow	 xhigh	 val	 errminus	 errplus
2.000000e-01	2.720000e-01	1.415604e+02	1.233464e+01	1.233464e+01
2.720000e-01	3.440000e-01	2.978853e+02	1.812083e+01	1.812083e+01
3.440000e-01	4.170000e-01	4.303156e+02	2.146913e+01	2.146913e+01
4.170000e-01	4.890000e-01	6.260522e+02	2.633566e+01	2.633566e+01
4.890000e-01	5.610000e-01	7.132272e+02	2.795406e+01	2.795406e+01
5.610000e-01	6.330000e-01	7.999236e+02	2.937934e+01	2.937934e+01
6.330000e-01	7.060000e-01	8.894560e+02	3.104453e+01	3.104453e+01
7.060000e-01	7.780000e-01	9.164529e+02	3.159250e+01	3.159250e+01
7.780000e-01	8.500000e-01	9.594933e+02	3.225271e+01	3.225271e+01
# END HISTO1D


# BEGIN HISTO1D //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d05-x01-y02
LineColor=orange
LineStyle=solid
Path=//home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d05-x01-y02
ScaledBy=6.78512794874849001e-02
Title=LEP/LOG
# xlow	 xhigh	 val	 errminus	 errplus
2.000000e-01	2.720000e-01	1.678293e+02	1.377251e+01	1.377251e+01
2.720000e-01	3.440000e-01	3.009019e+02	1.827807e+01	1.827807e+01
3.440000e-01	4.170000e-01	4.857474e+02	2.256880e+01	2.256880e+01
4.170000e-01	4.890000e-01	6.427906e+02	2.635283e+01	2.635283e+01
4.890000e-01	5.610000e-01	7.513999e+02	2.889173e+01	2.889173e+01
5.610000e-01	6.330000e-01	8.430969e+02	3.046524e+01	3.046524e+01
6.330000e-01	7.060000e-01	8.552836e+02	3.033199e+01	3.033199e+01
7.060000e-01	7.780000e-01	9.347940e+02	3.196137e+01	3.196137e+01
7.780000e-01	8.500000e-01	9.315943e+02	3.190215e+01	3.190215e+01
# END HISTO1D


# BEGIN HISTO1D //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d05-x01-y02
LineColor=lilac
LineStyle=solid
Path=//home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d05-x01-y02
ScaledBy=6.78432320651064236e-02
Title=No MPI
# xlow	 xhigh	 val	 errminus	 errplus
2.000000e-01	2.720000e-01	1.335815e+02	1.214893e+01	1.214893e+01
2.720000e-01	3.440000e-01	2.858336e+02	1.773823e+01	1.773823e+01
3.440000e-01	4.170000e-01	4.229708e+02	2.114884e+01	2.114884e+01
4.170000e-01	4.890000e-01	5.848133e+02	2.542776e+01	2.542776e+01
4.890000e-01	5.610000e-01	7.110315e+02	2.805413e+01	2.805413e+01
5.610000e-01	6.330000e-01	8.512774e+02	3.061780e+01	3.061780e+01
6.330000e-01	7.060000e-01	8.673618e+02	3.082847e+01	3.082847e+01
7.060000e-01	7.780000e-01	8.831472e+02	3.096046e+01	3.096046e+01
7.780000e-01	8.500000e-01	8.529035e+02	3.052088e+01	3.052088e+01
# END HISTO1D

